id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
649	kamphorst j.c. (2013)	"<table><tr><td>Authors:</td><td>kamphorst j.c.; hofman w.h.a.; jansen e.p.w.a.; terlouw c.</td></tr><tr><td>Title:</td><td>the relationship between perceived competence and earned credits in competence-based higher education</td></tr><tr><td>Source:</td><td>assessment and evaluation in higher education, 38(6), 646-661</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/02602938.2012.680015	-1.1235	-0.2334	2	1	12	0.8362	2013	12	0.8362
652	olmos rueda p. (2013)	"<table><tr><td>Authors:</td><td>olmos rueda p.; mas torelló o.</td></tr><tr><td>Title:</td><td>youth, academic failure and second chance training programmes</td></tr><tr><td>Source:</td><td>revista espanola de orientacion y psicopedagogia, 24(1), 78-92</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"		-0.3789	0.4624	3	1	12	0.8362	2013	12	0.8362
653	runhaar p. (2013)	"<table><tr><td>Authors:</td><td>runhaar p.; sanders k.</td></tr><tr><td>Title:</td><td>implementing human resources management (hrm) within dutch vet institutions: examining the fostering and hindering factors</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 65(2), 236-255</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/13636820.2013.783612	-1.0687	-0.3213	2	2	15	1.0453	2013	15	1.0453
658	takayama k. (2013)	"<table><tr><td>Authors:</td><td>takayama k.</td></tr><tr><td>Title:</td><td>oecd, 'key competencies' and the new challenges of educational inequality</td></tr><tr><td>Source:</td><td>journal of curriculum studies, 45(1), 67-80</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/00220272.2012.755711	0.0045	0.3399	5	4	24	1.6725	2013	24	1.6725
662	valle j. (2013)	"<table><tr><td>Authors:</td><td>valle j.; manso j.</td></tr><tr><td>Title:</td><td>key competences as a trend in the supranational educational policies of the european union [competencias clave como tendencia de la política educative supranacional de la unión europea]</td></tr><tr><td>Source:</td><td>revista de educacion, (extra 2013), 12-33</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.4438/1988-592x-re-2013-ext-255	-0.6426	0.3418	6	3	24	1.6725	2013	24	1.6725
664	bentham h. (2013)	"<table><tr><td>Authors:</td><td>bentham h.</td></tr><tr><td>Title:</td><td>clearing the path that has been laid: a conceptualisation of education for sustainable development</td></tr><tr><td>Source:</td><td>journal of teacher education for sustainability, 15(2), 25-41</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.2478/jtes-2013-0009	1.0802	0.033	1	1	8	0.5575	2013	8	0.5575
666	byrne j. (2013a)	"<table><tr><td>Authors:</td><td>byrne j.; downey c.; souza a.</td></tr><tr><td>Title:</td><td>teaching and learning in a competence-based curriculum: the case of four secondary schools in england</td></tr><tr><td>Source:</td><td>curriculum journal, 24(3), 351-368</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/09585176.2012.731008	-0.4836	0.2574	3	4	1	0.0697	2013	1	0.0697
667	downey c. (2013a)	"<table><tr><td>Authors:</td><td>downey c.; byrne j.; souza a.</td></tr><tr><td>Title:</td><td>researching the competence-based curriculum: preface to a case study of four urban secondary schools</td></tr><tr><td>Source:</td><td>curriculum journal, 24(3), 321-334</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/09585176.2012.731012	-0.272	0.4053	3	2	3	0.2091	2013	3	0.2091
669	byrne j. (2013b)	"<table><tr><td>Authors:</td><td>byrne j.; downey c.; souza a.</td></tr><tr><td>Title:</td><td>planning a competence-based curriculum: the case of four secondary schools in england</td></tr><tr><td>Source:</td><td>curriculum journal, 24(3), 335-350</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/09585176.2012.731007	-0.3734	0.4711	3	1	4	0.2787	2013	4	0.2787
673	rieckmann m. (2013)	"<table><tr><td>Authors:</td><td>rieckmann m.</td></tr><tr><td>Title:</td><td>the global perspective of education for sustainable development: a european-latin american study about key competencies for thinking and acting in the world society</td></tr><tr><td>Source:</td><td>environmental education research, 19(2), 257-258</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1080/13504622.2012.697547	0.1289	0.3478	5	2	7	0.4878	2013	7	0.4878
676	truijen k.j.p. (2013)	"<table><tr><td>Authors:</td><td>truijen k.j.p.; sleegers p.j.c.; meelissen m.r.m.; nieuwenhuis a.f.m.</td></tr><tr><td>Title:</td><td>what makes teacher teams in a vocational education context effective?: a qualitative study of managers' view on team working</td></tr><tr><td>Source:</td><td>journal of workplace learning, 25(1), 58-73</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1108/13665621311288485	-0.9815	-0.177	2	2	21	1.4634	2013	21	1.4634
677	leat d. (2012)	"<table><tr><td>Authors:</td><td>leat d.; thomas u.; reid a.</td></tr><tr><td>Title:</td><td>the epistemological fog in realising learning to learn in european curriculum policies</td></tr><tr><td>Source:</td><td>european educational research journal, 11(3), 400-412</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.2304/eerj.2012.11.3.400	-0.3492	0.3546	3	5	13	0.5301	2012	13	0.5301
683	de bruijn e. (2012)	"<table><tr><td>Authors:</td><td>de bruijn e.</td></tr><tr><td>Title:</td><td>teaching in innovative vocational education in the netherlands</td></tr><tr><td>Source:</td><td>teachers and teaching: theory and practice, 18(6), 637-653</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1080/13540602.2012.746499	-1.2108	-0.0928	2	6	30	1.2233	2012	30	1.2233
696	winters a. (2012)	"<table><tr><td>Authors:</td><td>winters a.; meijers f.; kuijpers m.; baert h.</td></tr><tr><td>Title:</td><td>can training teachers stimulate career learning conversations? analysis of vocational training conversations in dutch secondary vocational education</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 64(3), 333-350</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1080/13636820.2012.691536	-0.9045	-0.2886	2	2	6	0.2447	2012	6	0.2447
697	mulder m. (2012a)	"<table><tr><td>Authors:</td><td>mulder m.</td></tr><tr><td>Title:</td><td>competence-based education and training-about frequently asked questions</td></tr><tr><td>Source:</td><td>journal of agricultural education and extension, 18(4), 319-327</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1080/1389224x.2012.692527	-1.1075	-0.0686	2	2	7	0.2854	2012	7	0.2854
698	bronkhorst l.h. (2012)	"<table><tr><td>Authors:</td><td>bronkhorst l.h.; baartman l.k.j.; stokking k.m.</td></tr><tr><td>Title:</td><td>the explication of quality standards in self-evaluation</td></tr><tr><td>Source:</td><td>assessment in education: principles, policy and practice, 19(3), 357-378</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1080/0969594x.2011.570731	0.2344	-0.1373	4	1	3	0.1223	2012	3	0.1223
700	mulder m. (2012b)	"<table><tr><td>Authors:</td><td>mulder m.</td></tr><tr><td>Title:</td><td>competence-based education and training</td></tr><tr><td>Source:</td><td>journal of agricultural education and extension, 18(3), 305-314</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1080/1389224x.2012.670048	-0.8311	-0.0995	2	6	31	1.2641	2012	31	1.2641
704	malone k. (2012)	"<table><tr><td>Authors:</td><td>malone k.; supri s.</td></tr><tr><td>Title:</td><td>a critical time for medical education: the perils of competence-based reform of the curriculum</td></tr><tr><td>Source:</td><td>advances in health sciences education, 17(2), 241-246</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1007/s10459-010-9247-2	-0.694	-0.096	4	2	59	2.4058	2012	59	2.4058
705	azevedo a. (2012)	"<table><tr><td>Authors:</td><td>azevedo a.; apfelthaler g.; hurst d.</td></tr><tr><td>Title:</td><td>competency development in business graduates: an industry-driven approach for examining the alignment of undergraduate business education with industry requirements</td></tr><tr><td>Source:</td><td>international journal of management education, 10(1), 12-28</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.ijme.2012.02.002	0.4349	0.088	4	3	108	4.4039	2012	108	4.4039
709	rieckmann m. (2012)	"<table><tr><td>Authors:</td><td>rieckmann m.</td></tr><tr><td>Title:</td><td>future-oriented higher education: which key competencies should be fostered through university teaching and learning?</td></tr><tr><td>Source:</td><td>futures, 44(2), 127-135</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.futures.2011.09.005	0.8336	0.0437	1	25	359	14.6388	2012	359	14.6388
718	wals a.e.j. (2012)	"<table><tr><td>Authors:</td><td>wals a.e.j.; schwarzin l.</td></tr><tr><td>Title:</td><td>fostering organizational sustainability through dialogical interaction</td></tr><tr><td>Source:</td><td>learning organization, 19(1), 11-27</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1108/09696471211190338	1.0011	-0.1125	1	3	61	2.4874	2012	61	2.4874
726	koopman m. (2011)	"<table><tr><td>Authors:</td><td>koopman m.; teune p.; beijaard d.</td></tr><tr><td>Title:</td><td>development of student knowledge in competence-based pre-vocational secondary education</td></tr><tr><td>Source:</td><td>learning environments research, 14(3), 205-227</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1007/s10984-011-9092-0	-0.9166	-0.2457	2	3	12	0.2076	2011	12	0.2076
729	dabrowski m. (2011)	"<table><tr><td>Authors:</td><td>dabrowski m.; wiśniewski j.</td></tr><tr><td>Title:</td><td>translating key competences into the school curriculum: lessons from the polish experience</td></tr><tr><td>Source:</td><td>european journal of education, 46(3), 323-334</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.1465-3435.2011.01483.x	-0.208	0.3308	3	8	20	0.346	2011	20	0.346
730	tiana a. (2011)	"<table><tr><td>Authors:</td><td>tiana a.; moya j.; luengo f.</td></tr><tr><td>Title:</td><td>implementing key competences in basic education: reflections on curriculum design and development in spain</td></tr><tr><td>Source:</td><td>european journal of education, 46(3), 307-322</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.1465-3435.2011.01482.x	-0.3607	0.4216	3	10	34	0.5882	2011	34	0.5882
731	pepper d. (2011)	"<table><tr><td>Authors:</td><td>pepper d.</td></tr><tr><td>Title:</td><td>assessing key competences across the curriculum - and europe</td></tr><tr><td>Source:</td><td>european journal of education, 46(3), 335-353</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.1465-3435.2011.01484.x	-0.2939	0.351	3	15	64	1.1071	2011	64	1.1071
732	halász g. (2011)	"<table><tr><td>Authors:</td><td>halász g.; michel a.</td></tr><tr><td>Title:</td><td>key competences in europe: interpretation, policy formulation and implementation</td></tr><tr><td>Source:</td><td>european journal of education, 46(3), 289-306</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.1465-3435.2011.01491.x	-0.4567	0.2846	3	4	121	2.0932	2011	121	2.0932
734	baartman l.k.j. (2011)	"<table><tr><td>Authors:</td><td>baartman l.k.j.; prins f.j.; kirschner p.a.; van der vleuten c.p.m.</td></tr><tr><td>Title:</td><td>self-evaluation of assessment programs: a cross-case analysis</td></tr><tr><td>Source:</td><td>evaluation and program planning, 34(3), 206-216</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.evalprogplan.2011.03.001	0.2493	-0.121	4	2	15	0.2595	2011	15	0.2595
736	wiek a. (2011)	"<table><tr><td>Authors:</td><td>wiek a.; withycombe l.; redman c.l.</td></tr><tr><td>Title:</td><td>key competencies in sustainability: a reference framework for academic program development</td></tr><tr><td>Source:</td><td>sustainability science, 6(2), 203-218</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1007/s11625-011-0132-6	0.8453	-0.0944	1	53	1007	17.4202	2011	1007	17.4202
738	de bruijn e. (2011)	"<table><tr><td>Authors:</td><td>de bruijn e.; leeman y.</td></tr><tr><td>Title:</td><td>authentic and self-directed learning in vocational education: challenges to vocational educators</td></tr><tr><td>Source:</td><td>teaching and teacher education, 27(4), 694-702</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.tate.2010.11.007	-1.1846	-0.1581	2	10	98	1.6953	2011	98	1.6953
740	gekara v.o. (2011)	"<table><tr><td>Authors:</td><td>gekara v.o.; bloor m.; sampson h.</td></tr><tr><td>Title:</td><td>computer-based assessment in safety-critical industries: the case of shipping</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 63(1), 87-100</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1080/13636820.2010.536850	0.2651	-0.0808	4	1	13	0.2249	2011	13	0.2249
741	seezink a. (2011)	"<table><tr><td>Authors:</td><td>seezink a.; poell r.</td></tr><tr><td>Title:</td><td>the role of schools' perceived human resource policies in teachers' professional development activities: a comparative study of innovations toward competence-based education</td></tr><tr><td>Source:</td><td>asia pacific education review, 12(1), 149-160</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1007/s12564-010-9115-z	-1.1139	-0.314	2	4	11	0.1903	2011	11	0.1903
751	wesselink r. (2010a)	"<table><tr><td>Authors:</td><td>wesselink r.; dekker-groen a.m.; biemans h.j.a.; mulder m.</td></tr><tr><td>Title:</td><td>using an instrument to analyse competence-based study programmes: experiences of teachers in dutch vocational education and training</td></tr><tr><td>Source:</td><td>journal of curriculum studies, 42(6), 813-829</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1080/00220271003759249	-0.8407	-0.0464	2	16	37	1.0378	2010	37	1.0378
752	struyven k. (2010)	"<table><tr><td>Authors:</td><td>struyven k.; de meyst m.</td></tr><tr><td>Title:</td><td>competence-based teacher education: illusion or reality? an assessment of the implementation status in flanders from teachers' and students' points of view</td></tr><tr><td>Source:</td><td>teaching and teacher education, 26(8), 1495-1510</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1016/j.tate.2010.05.006	-0.9174	0.0168	6	10	58	1.6268	2010	58	1.6268
755	brundiers k. (2010)	"<table><tr><td>Authors:</td><td>brundiers k.; wiek a.; redman c.l.</td></tr><tr><td>Title:</td><td>real-world learning opportunities in sustainability: from classroom into the real world</td></tr><tr><td>Source:</td><td>international journal of sustainability in higher education, 11(4), 308-324</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1108/14676371011077540	0.7969	-0.2239	1	18	312	8.7508	2010	312	8.7508
763	seezink a. (2010)	"<table><tr><td>Authors:</td><td>seezink a.; poell r.f.</td></tr><tr><td>Title:</td><td>continuing professional development needs of teachers in schools for competence-based vocational education: a case study from the netherlands</td></tr><tr><td>Source:</td><td>journal of european industrial training, 34(5), 455-474</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1108/03090591011049819	-1.0575	-0.263	2	7	15	0.4207	2010	15	0.4207
768	hoskins b. (2010)	"<table><tr><td>Authors:</td><td>hoskins b.; crick r.</td></tr><tr><td>Title:</td><td>competences for learning to learn and active citizenship: different currencies or two sides of the same coin?</td></tr><tr><td>Source:</td><td>european journal of education, 45(1), 121-137</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1111/j.1465-3435.2009.01419.x	-0.4624	0.323	3	4	54	1.5146	2010	54	1.5146
774	wesselink r. (2010b)	"<table><tr><td>Authors:</td><td>wesselink r.; de jong c.; biemans h.j.a.</td></tr><tr><td>Title:</td><td>aspects of competence-based education as footholds to improve the connectivity between learning in school and in the workplace</td></tr><tr><td>Source:</td><td>vocations and learning, 3(1), 19-38</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1007/s12186-009-9027-4	-0.9908	-0.1434	2	5	49	1.3743	2010	49	1.3743
776	mulder m. (2009)	"<table><tr><td>Authors:</td><td>mulder m.; gulikers j.; biemans h.; wesselink r.</td></tr><tr><td>Title:</td><td>the new competence concept in higher education: error or enrichment?</td></tr><tr><td>Source:</td><td>journal of european industrial training, 33(8), 755-770</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1108/03090590910993616	-0.5173	-0.1213	4	8	95	4.7868	2009	95	4.7868
783	schaeper h. (2009)	"<table><tr><td>Authors:</td><td>schaeper h.</td></tr><tr><td>Title:</td><td>development of competencies and teaching-learning arrangements in higher education: findings from germany</td></tr><tr><td>Source:</td><td>studies in higher education, 34(6), 677-697</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1080/03075070802669207	0.3982	-0.1664	4	2	30	1.5116	2009	30	1.5116
795	zehrer a. (2009)	"<table><tr><td>Authors:</td><td>zehrer a.; mössenlechner c.</td></tr><tr><td>Title:</td><td>key competencies of tourism graduates: the employers' point of view</td></tr><tr><td>Source:</td><td>journal of teaching in travel and tourism, 9(3-4), 266-287</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1080/15313220903445215	0.6234	0.302	4	2	73	3.6783	2009	73	3.6783
796	winters a. (2009)	"<table><tr><td>Authors:</td><td>winters a.; meijers f.; kuijpers m.; baert h.</td></tr><tr><td>Title:</td><td>what are vocational training conversations about? analysis of vocational training conversations in dutch vocational education from a career learning perspective</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 61(3), 247-266</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1080/13636820903194690	-0.8543	-0.2517	2	3	29	1.4612	2009	29	1.4612
797	seezink a. (2009)	"<table><tr><td>Authors:</td><td>seezink a.; poell r.f.; kirschner p.a.</td></tr><tr><td>Title:</td><td>teachers’ individual action theories about competence-based education: the value of the cognitive apprenticeship model</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 61(2), 203-215</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1080/13636820902904586	-1.1989	-0.2681	2	2	10	0.5039	2009	10	0.5039
798	biemans h. (2009)	"<table><tr><td>Authors:</td><td>biemans h.; wesselink r.; gulikers j.; schaafsma s.; verstegen j.; mulder m.</td></tr><tr><td>Title:</td><td>towards competence-based vet: dealing with the pitfalls</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 61(3), 267-286</td></tr><tr><td>Year:</td><td>2009</td></tr></table>"	https://doi.org/10.1080/13636820903194682	-1.0923	-0.1225	2	20	75	3.7791	2009	75	3.7791
805	crick r.d. (2008)	"<table><tr><td>Authors:</td><td>crick r.d.</td></tr><tr><td>Title:</td><td>key competencies for education in a european context: narratives of accountability or care</td></tr><tr><td>Source:</td><td>european educational research journal, 7(3), 311-318</td></tr><tr><td>Year:</td><td>2008</td></tr></table>"	https://doi.org/10.2304/eerj.2008.7.3.311	1.0152	-0.2482	1	1	42	1.5796	2008	42	1.5796
808	biesma r.g. (2008)	"<table><tr><td>Authors:</td><td>biesma r.g.; pavlova m.; vaatstra r.; van merode g.g.; czabanowska k.; smith t.; groot w.</td></tr><tr><td>Title:</td><td>generic versus specific competencies of entry-level public health graduates: employers' perceptions in poland, the uk, and the netherlands</td></tr><tr><td>Source:</td><td>advances in health sciences education, 13(3), 325-343</td></tr><tr><td>Year:</td><td>2008</td></tr></table>"	https://doi.org/10.1007/s10459-006-9044-0	0.6112	0.2395	4	1	26	0.9779	2008	26	0.9779
823	schleicher a. (2007)	"<table><tr><td>Authors:</td><td>schleicher a.</td></tr><tr><td>Title:</td><td>can competencies assessed by pisa be considered the fundamental school knowledge 15-year-olds should possess?</td></tr><tr><td>Source:</td><td>journal of educational change, 8(4), 349-357</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1007/s10833-007-9042-x	0.0107	0.3639	5	1	46	0.6163	2007	46	0.6163
824	barth m. (2007)	"<table><tr><td>Authors:</td><td>barth m.; godemann j.; rieckmann m.; stoltenberg u.</td></tr><tr><td>Title:</td><td>developing key competencies for sustainable development in higher education</td></tr><tr><td>Source:</td><td>international journal of sustainability in higher education, 8(4), 416-430</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1108/14676370710823582	0.9488	-0.0832	1	27	534	7.1541	2007	534	7.1541
827	moon y.-l. (2007)	"<table><tr><td>Authors:</td><td>moon y.-l.</td></tr><tr><td>Title:</td><td>education reform and competency-based education</td></tr><tr><td>Source:</td><td>asia pacific education review, 8(2), 337-341</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1007/bf03029267	0.1703	0.2155	3	2	30	0.4019	2007	30	0.4019
828	biesma r.g. (2007)	"<table><tr><td>Authors:</td><td>biesma r.g.; pavlova m.; van merode g.g.; groot w.</td></tr><tr><td>Title:</td><td>using conjoint analysis to estimate employers preferences for key competencies of master level dutch graduates entering the public health field</td></tr><tr><td>Source:</td><td>economics of education review, 26(3), 375-386</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1016/j.econedurev.2006.01.004	0.6214	0.2418	4	1	43	0.5761	2007	43	0.5761
829	mulder m. (2007)	"<table><tr><td>Authors:</td><td>mulder m.; weigel t.; collins k.</td></tr><tr><td>Title:</td><td>the concept of competence in the development of vocational education and training in selected eu member states: a critical analysis</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 59(1), 67-88</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1080/13636820601145630	-1.0756	-0.1919	2	9	87	1.1656	2007	87	1.1656
832	baartman l.k.j. (2007)	"<table><tr><td>Authors:</td><td>baartman l.k.j.; bastiaens t.j.; kirschner p.a.; van der vleuten c.p.m.</td></tr><tr><td>Title:</td><td>evaluating assessment quality in competence-based education: a qualitative comparison of two frameworks</td></tr><tr><td>Source:</td><td>educational research review, 2(2), 114-129</td></tr><tr><td>Year:</td><td>2007</td></tr></table>"	https://doi.org/10.1016/j.edurev.2007.06.001	0.2914	-0.0778	4	11	151	2.023	2007	151	2.023
847	mansfield b. (2004)	"<table><tr><td>Authors:</td><td>mansfield b.</td></tr><tr><td>Title:</td><td>competence in transition</td></tr><tr><td>Source:</td><td>journal of european industrial training, 28, 296-309</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"	https://doi.org/10.1108/03090590410527672	-1.15	-0.1009	2	1	49	1.1843	2004	49	1.1843
849	biemans h. (2004)	"<table><tr><td>Authors:</td><td>biemans h.; nieuwenhuis l.; poell r.; mulder m.; wesselink r.</td></tr><tr><td>Title:</td><td>competence-based vet in the netherlands: background and pitfalls</td></tr><tr><td>Source:</td><td>journal of vocational education and training, 56(4), 523-538</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"	https://doi.org/10.1080/13636820400200268	-0.9769	-0.225	2	26	169	4.0846	2004	169	4.0846
852	kosbab d.j. (2003)	"<table><tr><td>Authors:</td><td>kosbab d.j.</td></tr><tr><td>Title:</td><td>dispositional and maturational development through competency-based training</td></tr><tr><td>Source:</td><td>education + training, 45, 526-541</td></tr><tr><td>Year:</td><td>2003</td></tr></table>"	https://doi.org/10.1108/00400910310508919	-1.04	-0.502	2	1	3	0.5455	2003	3	0.5455
854	matlay h. (2002)	"<table><tr><td>Authors:</td><td>matlay h.; addis m.</td></tr><tr><td>Title:</td><td>competence-based training, vocational qualifications and learning targets: some lessons for the learning and skills council</td></tr><tr><td>Source:</td><td>education + training, 44(6), 250-260</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"	https://doi.org/10.1108/00400910210441383	-1.0244	-0.4641	2	2	8	1.7143	2002	8	1.7143
860	thompson t. (2001)	"<table><tr><td>Authors:</td><td>thompson t.; craft c.</td></tr><tr><td>Title:</td><td>bsw students' perceptions of key competencies, values, and practitioner skills implications for social work education</td></tr><tr><td>Source:</td><td>australian social work, 54(4), 51-62</td></tr><tr><td>Year:</td><td>2001</td></tr></table>"	https://doi.org/10.1080/03124070108414345	0.3218	0.3299	5	1	3	0.4565	2001	3	0.4565
872	lum g. (1999)	"<table><tr><td>Authors:</td><td>lum g.</td></tr><tr><td>Title:</td><td>where's the competence in competence-based education and training?</td></tr><tr><td>Source:</td><td>journal of philosophy of education, 33(3), 403-418</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"	https://doi.org/10.1111/1467-9752.00145	-0.9536	-0.1507	2	2	35	3.5	1999	35	3.5
873	hattam r. (1998)	"<table><tr><td>Authors:</td><td>hattam r.; smyth j.</td></tr><tr><td>Title:</td><td>competing logics in the key competencies: a sociological reading of post-compulsory education and training in australia</td></tr><tr><td>Source:</td><td>research in post-compulsory education, 3(2), 133-151</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"	https://doi.org/10.1080/13596749800200032	0.3303	0.3238	5	1	1	0.25	1998	1	0.25
875	hyland t. (1998)	"<table><tr><td>Authors:</td><td>hyland t.</td></tr><tr><td>Title:</td><td>exporting failure: the strange case of nvqs and overseas markets</td></tr><tr><td>Source:</td><td>educational studies, 24(3), 369-380</td></tr><tr><td>Year:</td><td>1998</td></tr></table>"	https://doi.org/10.1080/0305569980240309	1.408	-0.0954	1	2	10	2.5	1998	10	2.5
880	hyland t. (1997)	"<table><tr><td>Authors:</td><td>hyland t.</td></tr><tr><td>Title:</td><td>reconsidering competence</td></tr><tr><td>Source:</td><td>journal of philosophy of education, 31(3), 491-503</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"	https://doi.org/10.1111/1467-9752.00070	1.2992	-0.093	1	2	55	2.3707	1997	55	2.3707
882	foot s. (1996)	"<table><tr><td>Authors:</td><td>foot s.; megginson d.</td></tr><tr><td>Title:</td><td>competence–based vocational training: ten years on and still down the wrong path?</td></tr><tr><td>Source:</td><td>education + training, 38(3), 17-27</td></tr><tr><td>Year:</td><td>1996</td></tr></table>"	https://doi.org/10.1108/00400919610117380	-1.0877	-0.3091	2	1	4	0.2569	1996	4	0.2569
885	bridges d. (1996)	"<table><tr><td>Authors:</td><td>bridges d.</td></tr><tr><td>Title:</td><td>competence-based education and training: progress or villainy?</td></tr><tr><td>Source:</td><td>journal of philosophy of education, 30(3), 361-376</td></tr><tr><td>Year:</td><td>1996</td></tr></table>"	https://doi.org/10.1111/j.1467-9752.1996.tb00406.x	0.4219	0.1045	4	1	18	1.156	1996	18	1.156
898	hyland t. (1994b)	"<table><tr><td>Authors:</td><td>hyland t.</td></tr><tr><td>Title:</td><td>tilting at windmills: the problems of challenging the national council for vocational qualifications</td></tr><tr><td>Source:</td><td>educational studies, 20(2), 251-265</td></tr><tr><td>Year:</td><td>1994</td></tr></table>"	https://doi.org/10.1080/0305569940200208	1.4452	-0.0962	1	1	6	0.4337	1994	6	0.4337
901	everwijn s.e.m. (1993)	"<table><tr><td>Authors:</td><td>everwijn s.e.m.; bomers g.b.j.; knubben j.a.</td></tr><tr><td>Title:</td><td>ability- or competence-based education: bridging the gap between knowledge acquisition and ability to apply</td></tr><tr><td>Source:</td><td>higher education, 25(4), 425-438</td></tr><tr><td>Year:</td><td>1993</td></tr></table>"	https://doi.org/10.1007/bf01383845	-0.6939	-0.2007	4	2	24	0.7742	1993	24	0.7742
